year,sex,age,suicides_no
2012,1,35,18.0
2012,0,35,131.0
2013,1,35,26.0
2013,0,35,102.0
2014,1,35,29.0
2014,0,35,125.0
2015,1,35,20.0
2015,0,35,92.0
2016,1,35,418.0
2016,0,35,418.0
1979,1,35,395.0
1979,0,35,835.0
1980,1,35,404.0
1980,0,35,824.0
1981,1,35,351.0
1981,0,35,817.0
1982,1,35,382.0
1982,0,35,841.0
1983,1,35,346.0
1983,0,35,851.0
1984,1,35,390.0
1984,0,35,880.0
1985,1,35,382.0
1985,0,35,902.0
1986,1,35,397.0
1986,0,35,929.0
1987,1,35,343.0
1987,0,35,873.0
1988,1,35,346.0
1988,0,35,799.0
1989,1,35,321.0
1989,0,35,826.0
1990,1,35,317.0
1990,0,35,802.0
1991,1,35,336.0
1991,0,35,846.0
1992,1,35,338.0
1992,0,35,917.0
1993,1,35,303.0
1993,0,35,957.0
1994,1,35,291.0
1994,0,35,883.0
1995,1,35,310.0
1995,0,35,960.0
1996,1,35,328.0
1996,0,35,978.0
1997,1,35,302.0
1997,0,35,910.0
1998,1,35,298.0
1998,0,35,884.0
1999,1,35,280.0
1999,0,35,833.0
2000,1,35,313.0
2000,0,35,914.0
2001,1,35,300.0
2001,0,35,890.0
2002,1,35,277.0
2002,0,35,949.0
2003,1,35,306.0
2003,0,35,951.0
2004,1,35,285.0
2004,0,35,937.0
2005,1,35,265.0
2005,0,35,899.0
2006,1,35,298.0
2006,0,35,885.0
2007,1,35,295.0
2007,0,35,883.0
2008,1,35,295.0
2008,0,35,986.0
2009,1,35,329.0
2009,0,35,1058.0
2010,1,35,292.0
2010,0,35,1098.0
2011,1,35,303.0
2011,0,35,1137.0
2012,1,35,325.0
2012,0,35,1215.0
2013,1,35,335.0
2013,0,35,1162.0
2014,1,35,371.0
2014,0,35,1123.0
2015,1,35,320.0
2015,0,35,1063.0
1980,1,35,0.0
1980,0,35,0.0
1981,1,35,1.0
1981,0,35,1.0
1982,1,35,0.0
1982,0,35,0.0
1983,1,35,2.0
1983,0,35,1.0
1984,1,35,1.0
1984,0,35,0.0
1985,1,35,1.0
1985,0,35,1.0
1986,1,35,0.0
1986,0,35,1.0
1987,1,35,1.0
1987,0,35,0.0
1988,1,35,0.0
1988,0,35,1.0
1989,1,35,0.0
1989,0,35,0.0
1990,1,35,0.0
1990,0,35,1.0
1991,1,35,0.0
1991,0,35,0.0
2000,1,35,0.0
2000,0,35,2.0
2001,1,35,0.0
2001,0,35,1.0
2002,1,35,0.0
2002,0,35,2.0
2003,1,35,0.0
2003,0,35,0.0
2004,1,35,0.0
2004,0,35,0.0
2005,1,35,5.0
2005,0,35,14.0
2006,1,35,0.0
2006,0,35,0.0
2009,1,35,0.0
2009,0,35,9.0
2010,1,35,0.0
2010,0,35,1.0
2011,1,35,1.0
2011,0,35,14.0
1979,1,35,2269.0
1979,0,35,4938.0
1980,1,35,2263.0
1980,0,35,5044.0
1981,1,35,2166.0
1981,0,35,5198.0
1982,1,35,2273.0
1982,0,35,5654.0
1983,1,35,2464.0
1983,0,35,7695.0
1984,1,35,2491.0
1984,0,35,7461.0
1985,1,35,2582.0
1985,0,35,6962.0
1986,1,35,2787.0
1986,0,35,7298.0
1987,1,35,2496.0
1987,0,35,6688.0
1988,1,35,2438.0
1988,0,35,6087.0
1989,1,35,2306.0
1989,0,35,5161.0
1990,1,35,2184.0
1990,0,35,4822.0
1991,1,35,2039.0
1991,0,35,4935.0
1992,1,35,1998.0
1992,0,35,5269.0
1993,1,35,1955.0
1993,0,35,5472.0
1994,1,35,1846.0
1994,0,35,5439.0
1995,1,35,1984.0
1995,0,35,5507.0
1996,1,35,1944.0
1996,0,35,5725.0
1997,1,35,2045.0
1997,0,35,5984.0
1998,1,35,2385.0
1998,0,35,8384.0
1999,1,35,2313.0
1999,0,35,8340.0
2000,1,35,2172.0
2000,0,35,8023.0
2001,1,35,2148.0
2001,0,35,7913.0
2002,1,35,2187.0
2002,0,35,8202.0
2003,1,35,2227.0
2003,0,35,8948.0
2004,1,35,2045.0
2004,0,35,8056.0
2005,1,35,2114.0
2005,0,35,8073.0
2006,1,35,2193.0
2006,0,35,7436.0
2007,1,35,2303.0
2007,0,35,7599.0
2008,1,35,2237.0
2008,0,35,7344.0
2009,1,35,2328.0
2009,0,35,7799.0
2010,1,35,2404.0
2010,0,35,7351.0
2011,1,35,2598.0
2011,0,35,6975.0
2012,1,35,2242.0
2012,0,35,6413.0
2013,1,35,2242.0
2013,0,35,6333.0
2014,1,35,2158.0
2014,0,35,5710.0
2015,1,35,2024.0
2015,0,35,5507.0
2008,1,35,0.0
2008,0,35,1.0
2009,1,35,0.0
2009,0,35,1.0
2010,1,35,1.0
2010,0,35,6.0
2011,1,35,2.0
2011,0,35,5.0
2012,1,35,3.0
2012,0,35,5.0
1981,1,35,254.0
1981,0,35,1138.0
1982,1,35,279.0
1982,0,35,1138.0
1983,1,35,418.0
1983,0,35,418.0
1985,1,35,244.0
1985,0,35,1071.0
1986,1,35,195.0
1986,0,35,722.0
1987,1,35,172.0
1987,0,35,718.0
1988,1,35,202.0
1988,0,35,729.0
1989,1,35,206.0
1989,0,35,940.0
1990,1,35,225.0
1990,0,35,925.0
1991,1,35,185.0
1991,0,35,866.0
1992,1,35,217.0
1992,0,35,925.0
1993,1,35,219.0
1993,0,35,1146.0
1994,1,35,198.0
1994,0,35,1246.0
1995,1,35,216.0
1995,0,35,1523.0
1996,1,35,223.0
1996,0,35,1630.0
1997,1,35,216.0
1997,0,35,1577.0
1998,1,35,205.0
1998,0,35,1459.0
1999,1,35,198.0
1999,0,35,1331.0
2000,1,35,234.0
2000,0,35,1527.0
2001,1,35,197.0
2001,0,35,1519.0
2002,1,35,198.0
2002,0,35,1414.0
2003,1,35,202.0
2003,0,35,1386.0
2004,1,35,208.0
2004,0,35,1427.0
2005,1,35,177.0
2005,0,35,1225.0
2006,1,35,190.0
2006,0,35,1225.0
2007,1,35,210.0
2007,0,35,1275.0
2008,1,35,217.0
2008,0,35,1178.0
2009,1,35,192.0
2009,0,35,1181.0
2010,1,35,160.0
2010,0,35,1118.0
2011,1,35,166.0
2011,0,35,1062.0
2012,1,35,181.0
2012,0,35,1074.0
2013,1,35,193.0
2013,0,35,1142.0
2014,1,35,171.0
2014,0,35,1082.0
2015,1,35,175.0
2015,0,35,962.0
1991,1,35,0.0
1991,0,35,1.0
1992,1,35,0.0
1992,0,35,1.0
1993,1,35,0.0
1993,0,35,3.0
1994,1,35,0.0
1994,0,35,3.0
1995,1,35,0.0
1995,0,35,0.0
1996,1,35,1.0
1996,0,35,0.0
1997,1,35,0.0
1997,0,35,1.0
1998,1,35,0.0
1998,0,35,1.0
1999,1,35,0.0
1999,0,35,0.0
2000,1,35,0.0
2000,0,35,0.0
2001,1,35,0.0
2001,0,35,0.0
2011,1,35,418.0
2011,0,35,418.0
1979,1,35,0.0
1979,0,35,1.0
1980,1,35,0.0
1980,0,35,3.0
1981,1,35,3.0
1981,0,35,0.0
1982,1,35,1.0
1982,0,35,0.0
1983,1,35,1.0
1983,0,35,3.0
1984,1,35,0.0
1984,0,35,4.0
1985,1,35,1.0
1985,0,35,6.0
1986,1,35,1.0
1986,0,35,3.0
1987,1,35,2.0
1987,0,35,4.0
1993,1,35,2.0
1993,0,35,4.0
1994,1,35,5.0
1994,0,35,7.0
1995,1,35,2.0
1995,0,35,7.0
1996,1,35,0.0
1996,0,35,6.0
1997,1,35,5.0
1997,0,35,3.0
1998,1,35,6.0
1998,0,35,8.0
1999,1,35,5.0
1999,0,35,14.0
2000,1,35,2.0
2000,0,35,5.0
2001,1,35,2.0
2001,0,35,15.0
2002,1,35,4.0
2002,0,35,18.0
2003,1,35,3.0
2003,0,35,17.0
2004,1,35,7.0
2004,0,35,17.0
2005,1,35,1.0
2005,0,35,17.0
2006,1,35,3.0
2006,0,35,14.0
2007,1,35,6.0
2007,0,35,9.0
2008,1,35,5.0
2008,0,35,14.0
2009,1,35,6.0
2009,0,35,22.0
2010,1,35,3.0
2010,0,35,9.0
2011,1,35,4.0
2011,0,35,9.0
2012,1,35,5.0
2012,0,35,17.0
2013,1,35,5.0
2013,0,35,7.0
2014,1,35,8.0
2014,0,35,18.0
1981,1,35,35.0
1981,0,35,170.0
1982,1,35,30.0
1982,0,35,180.0
1983,1,35,418.0
1983,0,35,418.0
1985,1,35,42.0
1985,0,35,146.0
1986,1,35,32.0
1986,0,35,98.0
1987,1,35,27.0
1987,0,35,119.0
1988,1,35,32.0
1988,0,35,119.0
1989,1,35,30.0
1989,0,35,134.0
1990,1,35,36.0
1990,0,35,149.0
1991,1,35,26.0
1991,0,35,138.0
1992,1,35,21.0
1992,0,35,135.0
1993,1,35,31.0
1993,0,35,168.0
1994,1,35,25.0
1994,0,35,174.0
1995,1,35,35.0
1995,0,35,180.0
1996,1,35,17.0
1996,0,35,142.0
1997,1,35,24.0
1997,0,35,143.0
1998,1,35,24.0
1998,0,35,127.0
1999,1,35,22.0
1999,0,35,178.0
2000,1,35,34.0
2000,0,35,147.0
2001,1,35,30.0
2001,0,35,175.0
2002,1,35,40.0
2002,0,35,190.0
2003,1,35,27.0
2003,0,35,154.0
2004,1,35,33.0
2004,0,35,144.0
2005,1,35,23.0
2005,0,35,136.0
2006,1,35,22.0
2006,0,35,129.0
2007,1,35,31.0
2007,0,35,132.0
2008,1,35,32.0
2008,0,35,132.0
2009,1,35,21.0
2009,0,35,136.0
2010,1,35,27.0
2010,0,35,131.0
2011,1,35,24.0
2011,0,35,135.0
2012,1,35,36.0
2012,0,35,141.0
2013,1,35,18.0
2013,0,35,126.0
2014,1,35,29.0
2014,0,35,145.0
2015,1,35,25.0
2015,0,35,134.0
1980,1,35,67.0
1980,0,35,300.0
1981,1,35,72.0
1981,0,35,313.0
1982,1,35,68.0
1982,0,35,319.0
1983,1,35,54.0
1983,0,35,299.0
1984,1,35,64.0
1984,0,35,290.0
1985,1,35,66.0
1985,0,35,272.0
1986,1,35,51.0
1986,0,35,203.0
1987,1,35,50.0
1987,0,35,198.0
1988,1,35,44.0
1988,0,35,169.0
1989,1,35,59.0
1989,0,35,209.0
1990,1,35,42.0
1990,0,35,218.0
1991,1,35,59.0
1991,0,35,232.0
1992,1,35,64.0
1992,0,35,299.0
1993,1,35,78.0
1993,0,35,405.0
1994,1,35,59.0
1994,0,35,373.0
1995,1,35,81.0
1995,0,35,339.0
1996,1,35,72.0
1996,0,35,305.0
1997,1,35,57.0
1997,0,35,295.0
1998,1,35,61.0
1998,0,35,309.0
1999,1,35,61.0
1999,0,35,255.0
2000,1,35,39.0
2000,0,35,265.0
2001,1,35,42.0
2001,0,35,252.0
2002,1,35,43.0
2002,0,35,229.0
2003,1,35,35.0
2003,0,35,204.0
2004,1,35,23.0
2004,0,35,191.0
2005,1,35,32.0
2005,0,35,182.0
2006,1,35,22.0
2006,0,35,167.0
2007,1,35,26.0
2007,0,35,143.0
2008,1,35,25.0
2008,0,35,161.0
2009,1,35,33.0
2009,0,35,167.0
2010,1,35,17.0
2010,0,35,153.0
2011,1,35,18.0
2011,0,35,137.0
2012,1,35,22.0
2012,0,35,164.0
2013,1,35,19.0
2013,0,35,128.0
2014,1,35,16.0
2014,0,35,113.0
2015,1,35,24.0
2015,0,35,106.0
1981,1,35,80.0
1981,0,35,442.0
1982,1,35,92.0
1982,0,35,430.0
1983,1,35,418.0
1983,0,35,418.0
1985,1,35,90.0
1985,0,35,443.0
1986,1,35,78.0
1986,0,35,334.0
1987,1,35,63.0
1987,0,35,381.0
1988,1,35,81.0
1988,0,35,350.0
1989,1,35,64.0
1989,0,35,386.0
1990,1,35,60.0
1990,0,35,359.0
1991,1,35,81.0
1991,0,35,403.0
1992,1,35,80.0
1992,0,35,477.0
1993,1,35,102.0
1993,0,35,575.0
1994,1,35,93.0
1994,0,35,658.0
1995,1,35,113.0
1995,0,35,632.0
1996,1,35,129.0
1996,0,35,664.0
1997,1,35,109.0
1997,0,35,637.0
1998,1,35,107.0
1998,0,35,557.0
1999,1,35,97.0
1999,0,35,592.0
2000,1,35,121.0
2000,0,35,595.0
2001,1,35,113.0
2001,0,35,559.0
2002,1,35,74.0
2002,0,35,613.0
2003,1,35,111.0
2003,0,35,529.0
2004,1,35,98.0
2004,0,35,491.0
2005,1,35,84.0
2005,0,35,469.0
2006,1,35,70.0
2006,0,35,366.0
2007,1,35,60.0
2007,0,35,326.0
2008,1,35,65.0
2008,0,35,401.0
2009,1,35,65.0
2009,0,35,428.0
2010,1,35,72.0
2010,0,35,357.0
2011,1,35,67.0
2011,0,35,349.0
2012,1,35,74.0
2012,0,35,321.0
2013,1,35,75.0
2013,0,35,382.0
2014,1,35,43.0
2014,0,35,309.0
2015,1,35,46.0
2015,0,35,275.0
2016,1,35,41.0
2016,0,35,266.0
1979,1,35,11.0
1979,0,35,13.0
1980,1,35,9.0
1980,0,35,16.0
1981,1,35,7.0
1981,0,35,16.0
1982,1,35,6.0
1982,0,35,22.0
1983,1,35,10.0
1983,0,35,23.0
1984,1,35,7.0
1984,0,35,15.0
1985,1,35,5.0
1985,0,35,12.0
1986,1,35,2.0
1986,0,35,11.0
1987,1,35,8.0
1987,0,35,19.0
1988,1,35,5.0
1988,0,35,18.0
1989,1,35,7.0
1989,0,35,20.0
1990,1,35,10.0
1990,0,35,16.0
1991,1,35,12.0
1991,0,35,17.0
1992,1,35,10.0
1992,0,35,9.0
1993,1,35,5.0
1993,0,35,22.0
1994,1,35,4.0
1994,0,35,22.0
1995,1,35,8.0
1995,0,35,17.0
1996,1,35,10.0
1996,0,35,22.0
1997,1,35,5.0
1997,0,35,23.0
1998,1,35,5.0
1998,0,35,22.0
1999,1,35,9.0
1999,0,35,20.0
2000,1,35,3.0
2000,0,35,15.0
2001,1,35,0.0
2001,0,35,19.0
2002,1,35,10.0
2002,0,35,16.0
2003,1,35,4.0
2003,0,35,14.0
2004,1,35,8.0
2004,0,35,19.0
2005,1,35,6.0
2005,0,35,16.0
2006,1,35,12.0
2006,0,35,22.0
2007,1,35,9.0
2007,0,35,25.0
2008,1,35,3.0
2008,0,35,20.0
2009,1,35,7.0
2009,0,35,16.0
2010,1,35,5.0
2010,0,35,24.0
2011,1,35,6.0
2011,0,35,20.0
2012,1,35,5.0
2012,0,35,13.0
2013,1,35,4.0
2013,0,35,10.0
2014,1,35,3.0
2014,0,35,20.0
2015,1,35,6.0
2015,0,35,17.0
1994,1,35,4.0
1994,0,35,6.0
1997,1,35,18.0
1997,0,35,57.0
2000,1,35,10.0
2000,0,35,43.0
2001,1,35,3.0
2001,0,35,22.0
2002,1,35,5.0
2002,0,35,13.0
2003,1,35,1.0
2003,0,35,23.0
2004,1,35,5.0
2004,0,35,17.0
2005,1,35,1.0
2005,0,35,14.0
2006,1,35,4.0
2006,0,35,26.0
2007,1,35,5.0
2007,0,35,22.0
2008,1,35,6.0
2008,0,35,18.0
2009,1,35,1.0
2009,0,35,15.0
2010,1,35,6.0
2010,0,35,10.0
2011,1,35,1.0
2011,0,35,10.0
2012,1,35,3.0
2012,0,35,7.0
2013,1,35,2.0
2013,0,35,3.0
2014,1,35,0.0
2014,0,35,3.0
2000,1,35,0.0
2000,0,35,0.0
2001,1,35,0.0
2001,0,35,0.0
2002,1,35,0.0
2002,0,35,1.0
2003,1,35,1.0
2003,0,35,3.0
2004,1,35,1.0
2004,0,35,0.0
2005,1,35,0.0
2005,0,35,0.0
2007,1,35,0.0
2007,0,35,0.0
2008,1,35,0.0
2008,0,35,0.0
2010,1,35,0.0
2010,0,35,0.0
2011,1,35,0.0
2011,0,35,0.0
1979,1,35,0.0
1979,0,35,0.0
1980,1,35,0.0
1980,0,35,0.0
1981,1,35,0.0
1981,0,35,0.0
1982,1,35,0.0
1982,0,35,0.0
1983,1,35,0.0
1983,0,35,0.0
1984,1,35,0.0
1984,0,35,0.0
1985,1,35,0.0
1985,0,35,0.0
1986,1,35,0.0
1986,0,35,0.0
1987,1,35,0.0
1987,0,35,0.0
1988,1,35,0.0
1988,0,35,3.0
1989,1,35,3.0
1989,0,35,4.0
1990,1,35,0.0
1990,0,35,4.0
1991,1,35,1.0
1991,0,35,3.0
1992,1,35,3.0
1992,0,35,1.0
1993,1,35,4.0
1993,0,35,2.0
1994,1,35,2.0
1994,0,35,5.0
1995,1,35,4.0
1995,0,35,4.0
1996,1,35,0.0
1996,0,35,1.0
1997,1,35,0.0
1997,0,35,4.0
1998,1,35,1.0
1998,0,35,6.0
1999,1,35,1.0
1999,0,35,11.0
2000,1,35,3.0
2000,0,35,10.0
2001,1,35,3.0
2001,0,35,9.0
2002,1,35,2.0
2002,0,35,5.0
2003,1,35,1.0
2003,0,35,4.0
2004,1,35,4.0
2004,0,35,6.0
2005,1,35,2.0
2005,0,35,8.0
2006,1,35,3.0
2006,0,35,8.0
2007,1,35,0.0
2007,0,35,12.0
2008,1,35,2.0
2008,0,35,5.0
2009,1,35,0.0
2009,0,35,10.0
2010,1,35,0.0
2010,0,35,17.0
2011,1,35,0.0
2011,0,35,9.0
2012,1,35,4.0
2012,0,35,6.0
2013,1,35,0.0
2013,0,35,11.0
2014,1,35,1.0
2014,0,35,13.0
2015,1,35,3.0
2015,0,35,9.0
1981,1,35,2.0
1981,0,35,12.0
1982,1,35,1.0
1982,0,35,8.0
1983,1,35,418.0
1983,0,35,418.0
1985,1,35,0.0
1985,0,35,2.0
2000,1,35,2.0
2000,0,35,16.0
2001,1,35,6.0
2001,0,35,13.0
2002,1,35,3.0
2002,0,35,12.0
2003,1,35,3.0
2003,0,35,12.0
2004,1,35,6.0
2004,0,35,11.0
2005,1,35,2.0
2005,0,35,8.0
2006,1,35,2.0
2006,0,35,10.0
2007,1,35,1.0
2007,0,35,12.0
2008,1,35,1.0
2008,0,35,15.0
2009,1,35,3.0
2009,0,35,9.0
2010,1,35,3.0
2010,0,35,9.0
2011,1,35,2.0
2011,0,35,8.0
2013,1,35,2.0
2013,0,35,3.0
2014,1,35,3.0
2014,0,35,7.0
1979,1,35,418.0
1979,0,35,418.0
1980,1,35,418.0
1980,0,35,418.0
1981,1,35,0.0
1981,0,35,4.0
1982,1,35,1.0
1982,0,35,5.0
1983,1,35,1.0
1983,0,35,1.0
1984,1,35,7.0
1984,0,35,17.0
1985,1,35,6.0
1985,0,35,18.0
1986,1,35,0.0
1986,0,35,7.0
1987,1,35,6.0
1987,0,35,36.0
1988,1,35,11.0
1988,0,35,44.0
1989,1,35,5.0
1989,0,35,37.0
1990,1,35,8.0
1990,0,35,33.0
1991,1,35,9.0
1991,0,35,27.0
1992,1,35,14.0
1992,0,35,47.0
1993,1,35,8.0
1993,0,35,33.0
1994,1,35,3.0
1994,0,35,28.0
1995,1,35,8.0
1995,0,35,49.0
1996,1,35,7.0
1996,0,35,41.0
1997,1,35,6.0
1997,0,35,40.0
1998,1,35,8.0
1998,0,35,46.0
1999,1,35,17.0
1999,0,35,57.0
2000,1,35,9.0
2000,0,35,40.0
2001,1,35,13.0
2001,0,35,33.0
2002,1,35,9.0
2002,0,35,43.0
2003,1,35,8.0
2003,0,35,24.0
2004,1,35,8.0
2004,0,35,34.0
2005,1,35,7.0
2005,0,35,39.0
2006,1,35,8.0
2006,0,35,37.0
2007,1,35,9.0
2007,0,35,38.0
2008,1,35,3.0
2008,0,35,23.0
2009,1,35,3.0
2009,0,35,46.0
2010,1,35,8.0
2010,0,35,28.0
2011,1,35,4.0
2011,0,35,40.0
2012,1,35,5.0
2012,0,35,37.0
2013,1,35,3.0
2013,0,35,33.0
2014,1,35,7.0
2014,0,35,41.0
2015,1,35,5.0
2015,0,35,37.0
2016,1,35,6.0
2016,0,35,33.0
2011,1,35,0.0
2011,0,35,0.0
2012,1,35,0.0
2012,0,35,1.0
2013,1,35,0.0
2013,0,35,1.0
2014,1,35,0.0
2014,0,35,1.0
1979,1,35,43.0
1979,0,35,191.0
1980,1,35,35.0
1980,0,35,194.0
1981,1,35,55.0
1981,0,35,240.0
1982,1,35,49.0
1982,0,35,195.0
1983,1,35,44.0
1983,0,35,208.0
1984,1,35,27.0
1984,0,35,194.0
1985,1,35,55.0
1985,0,35,327.0
1986,1,35,51.0
1986,0,35,361.0
1987,1,35,68.0
1987,0,35,378.0
1988,1,35,60.0
1988,0,35,353.0
1989,1,35,79.0
1989,0,35,404.0
1990,1,35,58.0
1990,0,35,437.0
1991,1,35,75.0
1991,0,35,440.0
1992,1,35,66.0
1992,0,35,482.0
1993,1,35,83.0
1993,0,35,546.0
1994,1,35,88.0
1994,0,35,554.0
1995,1,35,89.0
1995,0,35,580.0
1996,1,35,103.0
1996,0,35,638.0
1997,1,35,97.0
1997,0,35,689.0
1998,1,35,95.0
1998,0,35,676.0
1999,1,35,114.0
1999,0,35,668.0
2000,1,35,111.0
2000,0,35,755.0
2001,1,35,148.0
2001,0,35,765.0
2002,1,35,158.0
2002,0,35,824.0
2003,1,35,171.0
2003,0,35,885.0
2004,1,35,148.0
2004,0,35,926.0
2005,1,35,177.0
2005,0,35,1018.0
2006,1,35,161.0
2006,0,35,995.0
2007,1,35,202.0
2007,0,35,1030.0
2008,1,35,213.0
2008,0,35,1113.0
2009,1,35,234.0
2009,0,35,1271.0
2010,1,35,231.0
2010,0,35,1191.0
2011,1,35,222.0
2011,0,35,1326.0
2012,1,35,258.0
2012,0,35,1264.0
2013,1,35,263.0
2013,0,35,1469.0
2014,1,35,333.0
2014,0,35,1558.0
2015,1,35,303.0
2015,0,35,1560.0
1986,1,35,1.0
1986,0,35,1.0
1987,1,35,0.0
1987,0,35,1.0
1994,1,35,418.0
1994,0,35,418.0
2016,1,35,15.0
2016,0,35,127.0
2000,1,35,0.0
2000,0,35,0.0
2001,1,35,0.0
2001,0,35,0.0
2002,1,35,0.0
2002,0,35,0.0
2003,1,35,0.0
2003,0,35,0.0
2004,1,35,0.0
2004,0,35,0.0
2005,1,35,9.0
2005,0,35,29.0
2006,1,35,0.0
2006,0,35,0.0
2007,1,35,10.0
2007,0,35,27.0
2008,1,35,15.0
2008,0,35,22.0
2009,1,35,10.0
2009,0,35,34.0
1990,1,35,0.0
1990,0,35,0.0
1991,1,35,0.0
1991,0,35,0.0
1992,1,35,0.0
1992,0,35,0.0
1993,1,35,0.0
1993,0,35,0.0
1994,1,35,0.0
1994,0,35,0.0
1995,1,35,0.0
1995,0,35,0.0
1996,1,35,0.0
1996,0,35,0.0
1997,1,35,0.0
1997,0,35,0.0
1998,1,35,0.0
1998,0,35,0.0
1999,1,35,0.0
1999,0,35,0.0
2000,1,35,0.0
2000,0,35,0.0
2001,1,35,0.0
2001,0,35,0.0
2002,1,35,0.0
2002,0,35,0.0
2003,1,35,0.0
2003,0,35,0.0
2004,1,35,0.0
2004,0,35,0.0
2005,1,35,0.0
2005,0,35,0.0
2006,1,35,0.0
2006,0,35,0.0
2007,1,35,0.0
2007,0,35,0.0
2008,1,35,0.0
2008,0,35,0.0
2009,1,35,0.0
2009,0,35,0.0
2010,1,35,0.0
2010,0,35,1.0
2011,1,35,0.0
2011,0,35,0.0
2012,1,35,0.0
2012,0,35,0.0
2013,1,35,0.0
2013,0,35,0.0
2014,1,35,0.0
2014,0,35,0.0
2015,1,35,0.0
2015,0,35,0.0
2016,1,35,0.0
2016,0,35,0.0
2000,1,35,3.0
2000,0,35,4.0
2001,1,35,3.0
2001,0,35,3.0
2002,1,35,1.0
2002,0,35,6.0
2003,1,35,2.0
2003,0,35,9.0
2004,1,35,1.0
2004,0,35,6.0
2007,1,35,1.0
2007,0,35,2.0
2008,1,35,0.0
2008,0,35,2.0
2009,1,35,0.0
2009,0,35,4.0
2010,1,35,0.0
2010,0,35,7.0
2011,1,35,4.0
2011,0,35,11.0
2012,1,35,11.0
2012,0,35,39.0
2013,1,35,15.0
2013,0,35,38.0
2014,1,35,8.0
2014,0,35,33.0
1979,1,35,227.0
1979,0,35,286.0
1980,1,35,168.0
1980,0,35,264.0
1981,1,35,181.0
1981,0,35,272.0
1982,1,35,178.0
1982,0,35,302.0
1983,1,35,220.0
1983,0,35,316.0
1984,1,35,224.0
1984,0,35,377.0
1985,1,35,197.0
1985,0,35,333.0
1986,1,35,220.0
1986,0,35,327.0
1987,1,35,210.0
1987,0,35,329.0
1988,1,35,192.0
1988,0,35,309.0
1989,1,35,196.0
1989,0,35,330.0
1990,1,35,184.0
1990,0,35,322.0
1991,1,35,190.0
1991,0,35,374.0
1992,1,35,214.0
1992,0,35,381.0
1993,1,35,195.0
1993,0,35,361.0
1994,1,35,198.0
1994,0,35,415.0
1995,1,35,198.0
1995,0,35,404.0
1996,1,35,195.0
1996,0,35,419.0
1997,1,35,195.0
1997,0,35,398.0
1998,1,35,211.0
1998,0,35,375.0
1999,1,35,196.0
1999,0,35,427.0
2000,1,35,221.0
2000,0,35,440.0
2001,1,35,209.0
2001,0,35,452.0
2002,1,35,218.0
2002,0,35,482.0
2003,1,35,193.0
2003,0,35,459.0
2004,1,35,231.0
2004,0,35,489.0
2005,1,35,228.0
2005,0,35,503.0
2006,1,35,207.0
2006,0,35,468.0
2007,1,35,171.0
2007,0,35,427.0
2008,1,35,184.0
2008,0,35,462.0
2009,1,35,209.0
2009,0,35,484.0
2010,1,35,208.0
2010,0,35,496.0
2011,1,35,210.0
2011,0,35,504.0
2012,1,35,240.0
2012,0,35,532.0
2013,1,35,209.0
2013,0,35,555.0
2014,1,35,228.0
2014,0,35,563.0
2015,1,35,211.0
2015,0,35,499.0
2016,1,35,217.0
2016,0,35,478.0
1981,1,35,0.0
1981,0,35,1.0
1988,1,35,0.0
1988,0,35,4.0
1989,1,35,0.0
1989,0,35,3.0
1990,1,35,1.0
1990,0,35,2.0
1991,1,35,0.0
1991,0,35,3.0
1992,1,35,1.0
1992,0,35,3.0
1993,1,35,1.0
1993,0,35,0.0
1994,1,35,0.0
1994,0,35,5.0
1995,1,35,1.0
1995,0,35,2.0
1996,1,35,0.0
1996,0,35,1.0
1997,1,35,1.0
1997,0,35,4.0
1998,1,35,1.0
1998,0,35,4.0
1999,1,35,1.0
1999,0,35,4.0
2000,1,35,0.0
2000,0,35,1.0
1979,1,35,24.0
1979,0,35,74.0
1980,1,35,35.0
1980,0,35,58.0
1981,1,35,20.0
1981,0,35,73.0
1982,1,35,32.0
1982,0,35,57.0
1983,1,35,38.0
1983,0,35,64.0
1984,1,35,23.0
1984,0,35,81.0
1985,1,35,22.0
1985,0,35,64.0
1986,1,35,31.0
1986,0,35,100.0
1987,1,35,28.0
1987,0,35,92.0
1988,1,35,14.0
1988,0,35,102.0
1989,1,35,25.0
1989,0,35,96.0
1990,1,35,29.0
1990,0,35,99.0
1991,1,35,40.0
1991,0,35,110.0
1992,1,35,35.0
1992,0,35,101.0
1993,1,35,28.0
1993,0,35,95.0
1994,1,35,27.0
1994,0,35,102.0
1995,1,35,36.0
1995,0,35,123.0
1996,1,35,31.0
1996,0,35,112.0
1997,1,35,42.0
1997,0,35,120.0
1998,1,35,45.0
1998,0,35,130.0
1999,1,35,50.0
1999,0,35,125.0
2000,1,35,30.0
2000,0,35,113.0
2001,1,35,39.0
2001,0,35,130.0
2002,1,35,39.0
2002,0,35,131.0
2003,1,35,56.0
2003,0,35,143.0
2004,1,35,38.0
2004,0,35,133.0
2005,1,35,49.0
2005,0,35,138.0
2006,1,35,52.0
2006,0,35,136.0
2007,1,35,55.0
2007,0,35,150.0
2008,1,35,52.0
2008,0,35,139.0
2009,1,35,42.0
2009,0,35,144.0
2010,1,35,51.0
2010,0,35,155.0
2011,1,35,34.0
2011,0,35,129.0
2012,1,35,48.0
2012,0,35,151.0
2013,1,35,63.0
2013,0,35,140.0
1988,1,35,1.0
1988,0,35,19.0
1989,1,35,5.0
1989,0,35,12.0
1990,1,35,3.0
1990,0,35,16.0
1991,1,35,6.0
